MC_Bin      Toa         TimeEnd            Mag     PW    Freq     Fmin     Fmax    Fmop   Phase01  CW   PhaseSegs  Thres FileSeek
20      186019328.00   186020352.00      61.7 1024.00   85.94   85.94   85.94 0  -34.58 0 1    60.4   93009664 
5      186618880.00   186718208.00      77.8 99328.00  115.23  115.23  115.23 0    0.34 0 193    69.6   93309440 
28      187025920.00   187027456.00      66.1 1536.00   70.31   70.31   70.31 0  -55.15 0 1    64.1   93512960 
11      187303936.00   187304960.00      60.6 1024.00  103.52  103.52  103.52 0   97.85 0 1    58.8   93651968 
15      187389952.00   187390976.00      70.8 1024.00   95.70   95.70   95.70 0  -23.37 0 1    61.0   93694976 
6      187642880.00   187742720.00      74.3 99840.00  113.28  113.28  115.23 1  -86.05 0 1    70.5   93821440 
19      188483584.00   188485120.00      66.3 1536.00   87.89   87.89   87.89 0  101.67 0 2    66.0   94241792 
26      188754944.00   188755968.00      62.0 1024.00   74.22   74.22   74.22 0  -23.00 0 1    59.3   94377472 
5      188666880.00   188766720.00      77.8 99840.00  115.23  115.23  115.23 0   -1.61 0 193    68.9   94333440 
18      189132288.00   189133312.00      65.6 1024.00   89.84   89.84   89.84 0  -98.89 0 1    60.9   94566144 
6      189192704.00   189193728.00      63.4 1024.00  113.28  113.28  113.28 0  -94.33 0 1    60.4   94596352 
15      189197312.00   189198336.00      64.9 1024.00   95.70   95.70   95.70 0 -152.77 0 1    58.4   94598656 
24      189261312.00   189262336.00      65.3 1024.00   78.12   78.12   78.12 0   71.58 0 1    63.0   94630656 
23      189463552.00   189464576.00      65.4 1024.00   80.08   80.08   80.08 0  102.15 0 1    63.5   94731776 
5      189691392.00   189790720.00      77.8 99328.00  115.23  115.23  115.23 0   -2.70 0 193    68.9   94845696 
12      189985792.00   189986816.00      65.8 1024.00  101.56  101.56  101.56 0  123.30 0 1    64.9   94992896 
2      190153728.00   190155264.00      64.8 1536.00  121.09  121.09  121.09 0  -32.81 0 1    62.0   95076864 
5      190715392.00   190815232.00      77.7 99840.00  115.23  115.23  115.23 0   -1.46 0 193    67.8   95357696 
17      191288320.00   191289344.00      64.5 1024.00   91.80   91.80   91.80 0  -23.11 0 1    64.3   95644160 
6      191739392.00   191839744.00      72.1 100352.00  113.28  113.28  115.23 1  143.57 0 2    66.1   95869696 
8      191954944.00   191955968.00      66.1 1024.00  109.38  109.38  109.38 0 -179.44 0 1    64.2   95977472 
24      192080384.00   192081408.00      64.4 1024.00   78.12   78.12   78.12 0 -120.58 0 1    64.3   96040192 
11      192458240.00   192459776.00      65.1 1536.00  103.52  103.52  103.52 0  162.07 0 1    62.5   96229120 
8      192639488.00   192641024.00      66.8 1536.00  109.38  109.38  109.38 0  156.29 0 2    60.8   96319744 
11      192650752.00   192652800.00      58.9 2048.00  103.52  103.52  103.52 0 -163.42 0 1    58.5   96325376 
5      192763904.00   192863232.00      77.7 99328.00  115.23  115.23  115.23 0    3.18 0 193    66.3   96381952 
24      193084928.00   193086976.00      61.7 2048.00   78.12   78.12   78.12 0  -88.84 0 2    59.1   96542464 
18      193733632.00   193734656.00      64.8 1024.00   89.84   89.84   89.84 0  117.00 0 1    63.5   96866816 
5      193787904.00   193887232.00      77.6 99328.00  115.23  115.23  115.23 0   -0.03 0 193    67.7   96893952 
26      194367488.00   194368512.00      61.0 1024.00   74.22   74.22   74.22 0  124.13 0 1    58.1   97183744 
11      194498048.00   194499072.00      63.0 1024.00  103.52  103.52  103.52 0 -113.48 0 1    63.0   97249024 
25      194578432.00   194579456.00      68.6 1024.00   76.17   76.17   76.17 0  -62.85 0 1    63.4   97289216 
23      194751488.00   194752512.00      64.5 1024.00   80.08   80.08   80.08 0  151.23 0 1    63.1   97375744 
6      194811904.00   194911744.00      74.6 99840.00  113.28  113.28  115.23 1   39.91 0 1    71.3   97405952 
8      195137024.00   195138560.00      62.8 1536.00  109.38  109.38  109.38 0   52.68 0 1    59.4   97568512 
27      195861504.00   195862528.00      64.0 1024.00   72.27   72.27   72.27 0  -61.60 0 1    60.5   97930752 
5      195835904.00   195935744.00      77.6 99840.00  115.23  115.23  115.23 0    6.71 0 194    69.6   97917952 
28      196098560.00   196099584.00      64.6 1024.00   70.31   70.31   70.31 0 -149.90 0 1    64.3   98049280 
28      196209664.00   196210688.00      64.3 1024.00   70.31   70.31   70.31 0 -152.29 0 1    63.0   98104832 
20      196226560.00   196228096.00      62.5 1536.00   85.94   85.94   85.94 0    5.93 0 1    60.7   98113280 
17      196476416.00   196477440.00      64.1 1024.00   91.80   91.80   91.80 0  -44.67 0 1    64.0   98238208 
19      196496896.00   196497920.00      68.2 1024.00   87.89   87.89   87.89 0  -10.69 0 1    59.8   98248448 
5      196860416.00   196959744.00      77.6 99328.00  115.23  115.23  115.23 0    6.21 0 193    69.6   98430208 
5      197884416.00   197983744.00      77.5 99328.00  115.23  115.23  115.23 0   -3.09 0 192    68.7   98942208 
17      198411776.00   198412800.00      63.7 1024.00   91.80   91.80   91.80 0 -135.23 0 1    61.4   99205888 
4      198744576.00   198746112.00      64.5 1536.00  117.19  117.19  117.19 0 -147.03 0 1    58.1   99372288 
5      198908416.00   199008256.00      77.5 99840.00  115.23  115.23  115.23 0    1.71 0 194    65.0   99454208 
27      199030272.00   199031296.00      66.6 1024.00   72.27   72.27   72.27 0  -55.69 0 1    62.6   99515136 
27      199595008.00   199596544.00      66.7 1536.00   72.27   72.27   72.27 0   -9.34 0 2    60.6   99797504 
8      199897600.00   199899648.00      64.5 2048.00  109.38  109.38  109.38 0  -35.70 0 3    63.9   99948800 
5      199932928.00   200032256.00      77.4 99328.00  115.23  115.23  115.23 0    0.65 0 193    71.5   99966464 
11      200051712.00   200053760.00      66.5 2048.00  103.52  103.52  103.52 0   79.52 0 1    60.4  100025856 
28      200637440.00   200638976.00      65.9 1536.00   70.31   70.31   70.31 0   -6.18 0 2    62.5  100318720 
5      200956928.00   201056256.00      77.4 99328.00  115.23  115.23  115.23 0   -3.43 0 192    67.8  100478464 
5      201980928.00   202080768.00      77.3 99840.00  115.23  115.23  115.23 0   -5.59 0 194    67.9  100990464 
11      202196480.00   202197504.00      62.1 1024.00  103.52  103.52  103.52 0  -73.81 0 1    55.6  101098240 
19      202504704.00   202506240.00      65.2 1536.00   87.89   87.89   87.89 0 -113.44 0 1    61.5  101252352 
20      202535936.00   202536960.00      65.2 1024.00   85.94   85.94   85.94 0  -76.57 0 1    63.2  101267968 
26      202748416.00   202749440.00      65.2 1024.00   74.22   74.22   74.22 0   92.76 0 1    63.5  101374208 
21      202951168.00   202952192.00      64.1 1024.00   83.98   83.98   83.98 0  156.56 0 1    62.1  101475584 
24      203025920.00   203026944.00      64.6 1024.00   78.12   78.12   78.12 0  175.65 0 1    63.6  101512960 
5      203005440.00   203104768.00      77.3 99328.00  115.23  115.23  115.23 0   -0.85 0 192    70.6  101502720 
13      203290624.00   203292160.00      62.8 1536.00   99.61   99.61   99.61 0  -76.76 0 1    61.7  101645312 
20      203989504.00   203990528.00      64.4 1024.00   85.94   85.94   85.94 0 -168.49 0 1    63.7  101994752 
5      204029440.00   204128768.00      77.3 99328.00  115.23  115.23  115.23 0   -4.07 0 193    70.5  102014720 
12      204768768.00   204769792.00      62.1 1024.00  101.56  101.56  101.56 0  -92.35 0 1    61.6  102384384 
16      204976640.00   204977664.00      64.7 1024.00   93.75   93.75   93.75 0  162.36 0 1    62.7  102488320 
5      205053440.00   205153280.00      77.2 99840.00  115.23  115.23  115.23 0   -3.51 0 192    70.6  102526720 
28      205645312.00   205646848.00      65.4 1536.00   70.31   70.31   70.31 0   39.06 0 1    60.2  102822656 
6      205973504.00   205974528.00      62.1 1024.00  113.28  113.28  113.28 0   37.74 0 1    59.2  102986752 
21      206133248.00   206134272.00      62.9 1024.00   83.98   83.98   83.98 0 -127.33 0 1    62.3  103066624 
5      206077440.00   206177280.00      77.3 99840.00  115.23  115.23  115.23 0   -5.66 0 194    68.4  103038720 
17      206894080.00   206895104.00      63.8 1024.00   91.80   91.80   91.80 0   25.20 0 1    57.1  103447040 
9      207196160.00   207197184.00      64.2 1024.00  107.42  107.42  107.42 0   68.45 0 1    63.1  103598080 
5      207101952.00   207201280.00      77.2 99328.00  115.23  115.23  115.23 0    3.59 0 193    64.4  103550976 
7      207381504.00   207383040.00      63.7 1536.00  111.33  111.33  111.33 0   61.66 0 2    62.8  103690752 
18      207483904.00   207484928.00      66.7 1024.00   89.84   89.84   89.84 0 -138.65 0 1    65.8  103741952 
5      208125952.00   208225280.00      77.2 99328.00  115.23  115.23  115.23 0    0.57 0 192    68.5  104062976 
7      208530432.00   208531456.00      66.3 1024.00  111.33  111.33  111.33 0  -98.86 0 1    61.9  104265216 
6      209149952.00   209249792.00      72.5 99840.00  113.28  113.28  115.23 1  -26.05 0 1    69.8  104574976 
29      209812992.00   209814016.00      61.7 1024.00   68.36   68.36   68.36 0  -57.17 0 1    60.6  104906496 
5      210173952.00   210273792.00      77.1 99840.00  115.23  115.23  115.23 0   -2.61 0 194    67.0  105086976 
15      210412544.00   210413568.00      64.5 1024.00   95.70   95.70   95.70 0  116.84 0 1    62.1  105206272 
15      210708992.00   210710016.00      67.1 1024.00   95.70   95.70   95.70 0 -104.68 0 1    64.0  105354496 
25      210875904.00   210876928.00      66.9 1024.00   76.17   76.17   76.17 0 -165.52 0 1    66.7  105437952 
28      211069440.00   211070976.00      65.4 1536.00   70.31   70.31   72.27 1   66.30 0 1    64.5  105534720 
5      211198464.00   211297792.00      77.1 99328.00  115.23  115.23  115.23 0    4.37 0 192    72.9  105599232 
5      211666432.00   211667968.00      62.8 1536.00  115.23  115.23  115.23 0  -82.27 0 1    60.8  105833216 
5      211669504.00   211670528.00      63.5 1024.00  115.23  115.23  115.23 0  -45.73 0 1    62.4  105834752 
5      212222464.00   212322304.00      76.9 99840.00  115.23  115.23  115.23 0   -1.40 0 194    68.7  106111232 
14      212625408.00   212626944.00      65.6 1536.00   97.66   97.66   97.66 0  -39.30 0 1    62.9  106312704 
4      212907520.00   212908544.00      69.1 1024.00  117.19  117.19  117.19 0  101.89 0 1    62.6  106453760 
24      212981760.00   212982784.00      65.1 1024.00   78.12   78.12   78.12 0  177.41 0 1    60.5  106490880 
5      213246464.00   213346304.00      76.9 99840.00  115.23  115.23  115.23 0   -1.13 0 192    71.1  106623232 
26      213479424.00   213480448.00      65.5 1024.00   74.22   74.22   74.22 0  -11.44 0 1    65.4  106739712 
23      214174720.00   214175744.00      65.9 1024.00   80.08   80.08   80.08 0  -64.19 0 1    63.2  107087360 
5      214270976.00   214370304.00      77.0 99328.00  115.23  115.23  115.23 0   -6.20 0 191    69.0  107135488 
4      214752768.00   214753792.00      64.6 1024.00  117.19  117.19  117.19 0   77.92 0 1    60.5  107376384 
27      215021568.00   215022592.00      65.2 1024.00   72.27   72.27   72.27 0 -139.34 0 1    61.2  107510784 
2      215227904.00   215228928.00      65.0 1024.00  121.09  121.09  121.09 0 -174.98 0 1    61.3  107613952 
5      215294976.00   215394304.00      77.0 99328.00  115.23  115.23  115.23 0    0.03 0 191    67.8  107647488 
29      215540736.00   215541760.00      62.9 1024.00   68.36   68.36   68.36 0  -54.88 0 1    60.6  107770368 
2      215728128.00   215729152.00      64.6 1024.00  121.09  121.09  121.09 0 -146.56 0 1    62.7  107864064 
5      216318976.00   216418816.00      76.9 99840.00  115.23  115.23  115.23 0   -0.02 0 193    69.2  108159488 
29      216911872.00   216913408.00      64.1 1536.00   68.36   68.36   68.36 0   19.60 0 2    57.2  108455936 
5      217342976.00   217442816.00      76.9 99840.00  115.23  115.23  115.23 0   -1.22 0 192    69.2  108671488 
16      217676800.00   217677824.00      66.9 1024.00   93.75   93.75   93.75 0   -7.56 0 2    57.1  108838400 
16      217682944.00   217685504.00      60.5 2560.00   93.75   93.75   93.75 0   78.55 0 1    56.0  108841472 
16      217693184.00   217694208.00      63.9 1024.00   93.75   93.75   93.75 0  -66.56 0 1    58.8  108846592 
10      217817088.00   217818112.00      65.4 1024.00  105.47  105.47  105.47 0   32.79 0 1    63.3  108908544 
28      218205184.00   218206208.00      64.1 1024.00   70.31   70.31   70.31 0 -118.49 0 1    63.0  109102592 
5      218367488.00   218466816.00      76.8 99328.00  115.23  115.23  115.23 0    0.43 0 193    69.0  109183744 
23      218566656.00   218567680.00      60.6 1024.00   80.08   80.08   80.08 0   97.80 0 1    58.6  109283328 
10      218656256.00   218657280.00      61.9 1024.00  105.47  105.47  105.47 0   70.35 0 4    57.4  109328128 
13      219061248.00   219062272.00      63.7 1024.00   99.61   99.61   99.61 0  135.95 0 1    62.7  109530624 
5      219391488.00   219491328.00      76.7 99840.00  115.23  115.23  115.23 0    1.00 0 191    68.1  109695744 
28      219616256.00   219617280.00      63.4 1024.00   70.31   70.31   70.31 0  128.05 0 1    61.0  109808128 
12      219997184.00   219999232.00      65.4 2048.00  101.56  101.56  101.56 0   65.51 0 1    62.2  109998592 
9      220495872.00   220496896.00      67.0 1024.00  107.42  107.42  107.42 0 -118.21 0 1    64.1  110247936 
5      220415488.00   220515328.00      76.9 99840.00  115.23  115.23  115.23 0    6.17 0 190    65.3  110207744 
29      220869632.00   220871680.00      65.4 2048.00   68.36   68.36   68.36 0  -93.77 0 1    60.5  110434816 
19      220991488.00   220993024.00      65.1 1536.00   87.89   87.89   87.89 0   -1.28 0 2    62.0  110495744 
29      221303808.00   221304832.00      59.0 1024.00   68.36   68.36   68.36 0  -65.35 0 1    57.0  110651904 
29      221306368.00   221308928.00      65.0 2560.00   68.36   68.36   68.36 0 -103.25 0 2    60.6  110653184 
5      221440000.00   221539328.00      76.8 99328.00  115.23  115.23  115.23 0    2.89 0 193    65.5  110720000 
28      221796864.00   221798400.00      63.6 1536.00   70.31   70.31   70.31 0 -137.05 0 2    62.8  110898432 
29      222046208.00   222047232.00      66.1 1024.00   68.36   68.36   68.36 0  121.82 0 1    60.7  111023104 
15      222218240.00   222219264.00      67.1 1024.00   95.70   95.70   95.70 0 -173.62 0 1    63.9  111109120 
5      222464000.00   222563328.00      76.7 99328.00  115.23  115.23  115.23 0    4.37 0 193    71.4  111232000 
12      222713856.00   222715392.00      58.5 1536.00  101.56  101.56  101.56 0   40.29 0 1    57.8  111356928 
25      222810112.00   222811136.00      65.0 1024.00   76.17   76.17   76.17 0  -72.89 0 1    63.8  111405056 
14      223115264.00   223116288.00      62.1 1024.00   97.66   97.66   97.66 0  -64.42 0 1    60.9  111557632 
4      223305728.00   223307264.00      61.8 1536.00  117.19  117.19  117.19 0   59.58 0 2    57.8  111652864 
23      223406080.00   223407104.00      65.7 1024.00   80.08   80.08   80.08 0   36.11 0 1    62.7  111703040 
5      223488000.00   223587840.00      76.7 99840.00  115.23  115.23  115.23 0   -1.86 0 192    69.6  111744000 
2      223783424.00   223784448.00      65.5 1024.00  121.09  121.09  121.09 0  179.77 0 1    63.7  111891712 
11      224085504.00   224086528.00      64.8 1024.00  103.52  103.52  103.52 0  -48.44 0 1    64.2  112042752 
5      224512512.00   224611840.00      76.7 99328.00  115.23  115.23  115.23 0   -3.34 0 192    71.2  112256256 
7      225099776.00   225100800.00      67.2 1024.00  111.33  111.33  111.33 0   44.83 0 1    63.6  112549888 
18      225137152.00   225138688.00      64.2 1536.00   89.84   89.84   89.84 0  -63.41 0 2    62.7  112568576 
28      225387008.00   225388032.00      68.4 1024.00   70.31   70.31   70.31 0  -54.44 0 1    65.2  112693504 
10      225421824.00   225422848.00      65.4 1024.00  105.47  105.47  105.47 0  -64.47 0 1    63.5  112710912 
5      225536512.00   225635840.00      76.7 99328.00  115.23  115.23  115.23 0   -0.75 0 193    69.2  112768256 
13      226408448.00   226409472.00      64.2 1024.00   99.61   99.61   99.61 0 -145.04 0 1    63.4  113204224 
5      226560512.00   226659840.00      76.8 99328.00  115.23  115.23  115.23 0   -2.44 0 191    67.4  113280256 
28      226942976.00   226944000.00      66.5 1024.00   70.31   70.31   70.31 0  106.50 0 1    66.4  113471488 
